Season,TID,OffScore,DefScore,OverallScore,BalanceScore,OffScoreW,DefScoreW,OverallScoreW,BalanceScoreW,MinOffScore,MaxOffScore,MinDefScore,MaxDefScore,MinOverallScore,MaxOverallScore,MinBalanceScore,MaxBalanceScore,Height,Weight,BMI,HQP,MQP,LQP,Pos1Q,Pos3Q,Pos5Q
2012,1347,39.01017521761065,50.501375249636865,44.30585365394524,50.38914868364548,39.66443647885268,49.84024665750178,44.54509062111298,53.873194114975256,29.28797231504702,56.864259741844464,35.38620436363785,78.23593688477852,34.11617229571071,66.52798522903758,36.19137312879552,81.77170199678734,75.25014080227268,190.29336013801935,23.637725114843242,1.0,3.5,0.0,42.36693954243312,47.733621284410276,0.0
2012,1348,43.66227488443887,44.85002724946163,44.18991909149925,51.29694317752461,43.513749974352464,43.94552895907667,43.48841284650869,48.741973449973095,29.865193550275453,54.460504858668706,19.153339428172686,68.16518965304886,27.43638131738403,58.71546925154988,35.409628667919584,91.24200349309085,76.91036264965935,201.12971055871975,23.909736579073865,1.0,4.75,1.0,38.688969411727804,53.215870630361174,0.0
2012,1349,45.73880441288518,46.677659115978386,46.67364899373228,51.324669219259306,45.51985535059784,44.3247332796398,45.273267852152436,50.335161592060764,35.23214447521305,51.86425553938448,38.03849276605274,57.60247134991332,40.101859397347134,56.17438104342352,43.44993634284211,60.72561632218486,75.94504136112658,201.23045158433578,24.538075076963715,1.0,3.5,0.0,44.98440552169644,45.78020612593286,0.0
2012,1350,55.57033121210655,51.245684074265,52.018187448329925,39.763546468984465,57.471231951766306,50.53578631580593,52.261486670781814,36.52692025320983,41.978249888270426,72.04806586769134,31.554089564924315,95.71967335300519,42.34329051017957,65.04069835450738,22.086236922399028,69.21695606469326,75.9783697322614,205.31154276394884,24.879580022982932,2.0,6.25,0.0,47.31034319658139,54.252654993055785,63.1229564134114
2012,1351,50.26578436950975,41.93380206559199,44.90808138284901,57.254106442399234,53.68925345849774,42.089412777350034,47.00376435801119,56.65633568087344,32.08791577431453,67.93265101872225,31.04142534333482,57.73636965601933,27.82559777463057,61.51873775131212,26.889506327256885,100.22999221260372,76.66332119932679,196.2916536195769,23.47586804154617,0.0,4.75,1.0,44.63524932614374,61.51873775131212,0.0
2012,1352,52.89517143757434,56.695120000431544,55.83020199561467,46.16101883598416,57.22065071571519,59.99408415255691,60.31784387819792,44.253194447711934,30.668413089861875,77.69162490594752,38.70505011899673,77.0790728516132,31.021968384336947,73.39937566162838,33.642830761227714,67.94688157702366,75.1495899566404,191.74514746498903,23.90186780570692,4.0,4.25,0.0,64.99015942293363,53.359331413736975,0.0
2012,1353,51.44542360196781,54.909460047506606,54.96248898723264,55.84085626156888,54.17654307119696,59.37389387996963,59.28057972663875,54.72345319013299,36.138787684221604,65.88843403414191,41.204267781186346,87.96936628211367,36.59720199189168,82.27566783406385,36.30860009278093,69.1665750405106,75.07268770970437,194.65145114452253,24.261845781465745,3.0,3.25,0.0,60.20263705277295,54.744898073574205,0.0
2012,1354,35.23827337877462,36.5169695755223,34.90427908383177,45.0498374395078,36.77252135892697,34.95733335495197,34.76472893340659,43.45107859888463,20.273804155467914,51.834949647052944,13.30755757639588,64.77018680974614,22.47849814829996,58.40681439133941,30.84008381872794,65.75776949963709,75.82242969881246,196.92453445140683,24.032410604703525,0.0,1.5,3.0,28.333037443227486,44.3575451623008,0.0
2012,1355,61.175810424915426,49.02160692765922,55.81336391709202,51.53658063310483,72.40401408255998,54.355497701916214,64.5668352910355,41.1221649760188,28.714039095209795,109.6079925053622,27.0339127190361,69.08682509265928,25.955697486411523,91.08904525942745,24.096999154784484,87.39539822071077,76.88330473109033,206.2539573978989,24.534562729374077,4.0,4.25,0.0,66.12725626150062,56.70712415973767,0.0
2012,1356,38.890776460640275,45.987455153092434,41.8140461528364,50.41481542325785,44.258353841442414,48.915603084738535,46.66906994908415,53.08949879714487,19.00725685137381,75.01959317033747,34.83738804515195,75.69360106696311,24.710318010708136,79.32883349366593,34.71332120770009,76.35344767096052,74.76256203840128,186.95190829926963,23.537220608881697,0.0,3.25,1.0,40.47362450965879,72.2653998968392,30.575166099569387
2012,1357,54.49009116856397,45.660456531678534,50.371530454611765,56.05696590189182,58.079458533118896,46.76490758365137,52.76006654867361,52.82322466410294,37.27313642615622,94.90157462094444,28.673309695262613,62.64309878334078,36.21486980996509,78.44234994251114,26.547462416406418,80.65268579105039,75.86137718417685,197.96651753702355,24.162724591784148,2.0,3.75,0.0,51.2557299551908,66.46958499119786,45.40194628071729
2012,1358,36.61157698113461,54.60641237948913,42.65940953790595,38.45025213181343,38.53066005249203,56.40454541861296,45.05895965217749,38.69409528741333,23.92384346403833,48.03414670180731,39.76367812091566,78.07075655427425,26.6715820638035,62.06274270290144,30.68969263643719,48.345075144106836,75.13207842880402,190.14115921552485,23.686747449205715,1.0,3.25,0.0,42.83927503100347,62.06274270290143,26.6715820638035
2012,1359,46.19411040855172,39.63804875827095,42.12518167652574,53.74463742356177,47.366585851342215,39.20635429247503,42.37066507577067,51.63730767656094,33.72689594331561,58.36402790012268,30.332922507966625,61.65028208100813,29.64127385210865,64.27869019942702,34.60437755914663,71.0692452630667,76.31443527431144,191.42311296422162,23.0987782094259,2.0,4.25,1.0,40.522267944036685,43.35186278077817,64.27869019942702
2012,1360,50.03789353040291,46.06285803336087,48.433955740271095,52.768436361565456,51.890327273846545,45.68053033962066,49.08740540937987,51.021029127132216,38.594372134204114,68.63041897618255,30.61632307428342,61.14361435890493,40.49081348562878,63.70252142487121,31.95752276006318,67.2832954725735,75.32325943127546,202.55887701003374,24.900840649246003,2.0,6.0,0.0,48.56224319877919,49.80913808903034,0.0
2012,1361,51.27940417456369,59.46437692517441,57.10640022197369,55.05224782789938,55.874318990778086,63.92309999197572,62.8492014146145,55.97526799156645,22.60213917929235,81.72366501766744,32.8182178190669,91.6958643974225,27.670022025736515,94.89772601179456,30.209249801308555,86.20504348000213,77.18751489637803,209.27604195497054,24.68018037184083,5.0,4.5,2.0,62.451816794286685,63.61518423503741,0.0
2012,1362,49.950450259425615,49.187063089006905,49.77994385146059,53.01165077407247,54.73327404956305,53.051297160712544,54.01765663615152,51.98102576291511,20.861329069982833,99.57050922413279,32.790029620468516,73.52323534441595,28.54735897931516,85.74641610446915,29.82108970180795,79.25994053642121,76.8334960498368,206.66154888377153,24.560145228388823,2.0,1.5,1.0,41.62082604637023,78.81534383377614,0.0
2012,1363,43.866880813891285,40.98899159463277,40.66801919724357,49.74126620559007,48.448114093332904,41.48303832409768,43.55835747109712,45.81899733469004,26.81745598696241,65.64997252395897,18.099096341785284,49.406461664399956,16.259234243143098,58.61810044494723,34.09122143954411,75.51336817041226,76.4583940482393,204.39054682815393,24.546719488940166,1.0,3.25,1.0,38.844839929518244,56.08676129939709,0.0
2012,1364,55.14657684159783,46.60403488297678,50.91103638436117,48.05627796523044,63.170477189696506,49.43811754334731,56.538759653366,43.814761406421404,33.858126125394165,89.17561959716534,32.4775059115819,64.17026153814567,33.35129953225558,78.06180139345855,29.286187590139463,66.91220997288002,76.60950255405484,200.5740573582411,23.988921212454382,3.0,4.5,0.0,53.69255740330058,60.191968685975276,0.0
2012,1365,45.74948219049284,34.68154393795126,37.916915655687426,41.07478083488947,50.95328861428255,36.67792394626415,41.80074964552936,39.94804035815199,18.83378227177398,63.53740393290385,22.85520145574569,64.10298134900111,18.848548483113916,64.08393582670546,26.019318718602936,57.61292649619766,76.02347149834425,201.3665179826031,24.47927942338056,0.0,2.75,4.0,39.00151453490119,48.92957025867315,0.0
2012,1366,44.72287642941098,59.43194085491816,51.059809219558204,45.97094325807776,48.68264042702158,62.12137782282853,54.88877752876651,49.18933047495822,25.263927092832336,69.1431918225084,43.51297671691309,93.48946298032328,30.565126425000624,76.16843295989631,23.987896441632753,103.42089395560296,75.55083613827003,192.14147025346892,23.646764395247644,4.0,5.5,0.0,46.600950647498465,67.45823171061943,0.0
2012,1367,49.95311639773183,56.75381812219695,53.334430263482,48.78647912389562,54.431471317107146,60.768020306365344,57.33794831664749,48.223731578439775,27.96556175892317,73.03590971332888,29.867242062037523,90.43487337831148,34.43783323981224,77.38247654530282,30.644879894158922,60.23607442954867,77.555373010615,206.15918942124011,24.047957442641945,4.0,5.0,0.0,47.047632249863604,66.01253028728426,54.155078933737926
2012,1368,38.30363246950989,51.30514830935658,43.164960829692696,42.45499937595989,40.06458314272729,53.80378786081922,45.07940611962166,39.89405348691742,11.628813965103504,67.76995176009142,24.58865018433743,87.26243315448298,14.658259720237744,67.6675968016522,28.303980333093037,60.659369827635636,75.93710186482735,200.6091594640794,24.41424636022868,3.0,7.25,1.0,43.843311358118534,48.23256878661669,44.30148965423926
2012,1369,49.5696705835889,38.0484297748511,42.99747255159146,48.30002741619593,53.38526458539785,40.13408724902842,46.078509343538556,47.12240481907804,24.878328701950625,70.48010455410976,23.217701988852625,65.66209235183607,23.396088000550083,68.26253165404049,27.88626597054081,79.93016449893726,75.43051783899942,200.45636806565105,24.717092820905187,2.0,5.0,0.0,42.144740331882495,68.26253165404049,0.0
2012,1370,50.05365710243464,48.92625505515588,48.623194373001475,46.71461698295009,53.49961659035172,49.14221708973506,50.366392838922415,41.95294560728288,32.22358861877902,70.52128536102313,27.094954737902768,74.99321988832149,28.13410266027984,67.76899335116786,27.480645535118196,89.10670618809093,75.14239237991039,202.60058244772856,25.23438902291622,3.0,5.75,1.0,46.9942130668589,54.28999860323255,0.0
2012,1371,60.17618118636486,69.23504101393294,67.17949051803629,43.22037182372057,63.49891389957896,73.17926835739536,71.23402382035545,40.57072943029607,37.850795384058394,90.38243807906852,41.888300350865094,113.27841047435459,38.52383805562324,100.12335105106561,27.840497161464388,66.999081025847,77.24948981825042,209.5548010589251,24.635985994011385,2.0,4.25,0.0,68.70841888203645,75.91313717588311,0.0
2012,1372,43.01207677858519,54.41092955555458,48.092102453820075,45.45080290228063,46.750617795002974,59.413656410512374,53.28780261828633,44.271625694255675,29.556420349618445,59.951317000037434,34.42788298401801,72.53039063378282,33.937809606260544,68.134357323423,37.16067965794029,64.34128351783517,74.54288666342813,188.88413831798525,23.869637978704226,1.0,3.5,0.0,54.70082328761526,50.28959977417823,0.0
2012,1373,41.985240291870944,46.16768868513315,44.316360217818264,57.02992074805445,43.1027257572183,45.99854949775263,44.77370404951464,57.05655570980867,31.97107928164202,49.431547255425286,28.875797632924364,62.89215423499978,34.283541144383484,51.86212609955589,34.06707637313788,89.9118157910516,75.11174409193802,189.8661670074264,23.536585007455063,0.0,3.5,1.0,42.42767429523638,51.86212609955589,47.71924869767864
2012,1374,48.870509390669376,54.44132514954536,51.35648282404362,43.07936340522434,52.96727195103561,55.29020921869294,54.37320323916414,43.9068224327143,24.010370437674766,76.59242980160094,39.08825098748822,68.3208061090544,29.08149788402101,75.8518656498263,33.76946256962108,57.55428396043111,76.7181490266626,206.51640945686867,24.614491865266555,5.0,6.75,0.0,47.08625971375241,62.47233235912699,50.638086501207184
2012,1375,46.60865611509589,53.23031827001258,49.411058531864434,49.871319659666824,48.68509224053451,53.275009139586885,50.65517447133512,51.686955980631275,29.29170202362635,67.55667081441091,28.914122815029717,91.25124421096137,28.514340627184964,73.44344882195233,24.390917506574894,84.40256041974567,76.0459715395245,208.39034578847478,25.235493568235192,2.0,5.5,2.0,41.93071996596822,64.77629600324313,0.0
2012,1376,43.56770945795264,44.048557606750215,42.968581904932456,53.29516717049808,45.561286778381735,44.843683302632876,44.709523052204325,52.107182359889336,26.87868448381899,64.80246931905552,28.91135560661049,72.47598268772768,23.216917828122575,75.04562627037956,41.3552930481739,67.32711678882342,74.28354599663577,200.50452156740545,25.606936220155415,1.0,3.25,2.0,36.7495571121003,64.40270157728256,0.0
2012,1377,39.97103579370475,36.734929820781495,36.19614549398946,41.228755242125885,49.92420691523099,38.062669077223106,42.327557725306015,39.666728262210526,6.676577826993643,73.97946102860544,18.57204186024273,57.185274908018,14.561539426001325,65.31409887018089,25.948660132118246,51.47998416699377,75.46402558645427,191.20684935368985,23.56736644461017,0.0,2.75,2.0,44.88105805700659,31.964914850674997,0.0
2012,1378,46.38674153407989,63.30054336992369,54.5312968171021,44.03992875835122,46.81070257673012,65.09133148145821,55.60820792621486,41.3272075121147,28.96151903466795,61.53043674058123,36.96470547038786,90.55101520491246,29.505032574527696,78.05491835024823,30.96740721186456,82.16988991754839,78.7473437880789,219.9993791621776,24.919096564651646,2.0,5.0,1.0,50.72358088870661,59.4880407251673,0.0
2012,1379,57.009731982738295,60.28939494003269,60.7893474418478,53.0680047097057,57.783676552098036,59.5179254350344,60.69488103914441,51.44997459298335,33.254588838244146,78.51950477601005,44.989160441752645,80.95188056741542,37.45490907115408,87.05205297461339,33.145612309469804,80.70771526471643,75.8096959582244,196.098919769449,24.027949840772692,3.0,4.0,0.0,56.95302646412904,87.05205297461339,0.0
2012,1380,36.90897935867338,47.00708877644302,40.86192075950214,51.99029510409584,40.06013604935585,51.07759085824251,44.72808912321943,50.227508624117895,17.92426354798868,49.13872625167108,24.8762610055262,79.17554972901803,19.862488534591105,62.06311680470853,29.702233213417365,100.0866906131269,75.86137374255622,196.88690238505293,24.0724002712809,1.0,7.0,1.0,42.80053538664542,52.06297629142246,45.26524405613808
2012,1381,52.971023389102044,46.229122424505455,49.561973356476,47.56814430459403,57.27459837660395,46.08202642947444,51.677128865113964,43.97176255727335,37.97783138338116,81.77912432823402,35.54538505987094,55.809797370935414,39.00341499149019,68.12751412573395,29.199459777433777,63.588027121905455,76.50499251956077,197.8633555992948,23.808147768111315,2.0,5.5,0.0,55.11278588560224,51.24760789268346,44.2219329010761
2012,1382,62.44386368849067,58.0029210734692,62.93938607315215,53.754984618745404,66.41078434312857,60.32337720861637,66.56644703533416,53.14422446900503,36.30337668702194,103.16645902165072,46.37181227313745,106.89776547227032,40.37975257508929,119.02770589713009,29.149564440764493,74.17670148880156,76.97158524426719,206.15995762711862,24.422485243507722,2.0,4.5,0.0,49.746476499866404,93.9605448296267,0.0
2012,1383,43.2774425831085,44.26483046685271,43.90237924165462,52.52825402070793,43.00963304044676,42.2273020795876,42.73259232494575,52.569061538099625,34.1483024926943,54.79804701603364,27.0041335635144,55.544538903841634,29.62598243048738,55.67483534711454,39.06546086153515,63.80996560358093,74.09421477124364,183.8897471228388,23.567855835951157,2.0,4.0,1.0,40.95320334636926,55.674835347114545,0.0
2012,1384,44.96506355666468,37.20572647670887,38.808822023712615,52.28942802436624,43.62257715148096,35.28675517073756,36.76503267184777,51.015822189260895,30.79315117831601,77.59024801283554,23.825952350869944,57.861740069744826,25.188116778730333,62.97102953531805,28.096520648578817,91.35815664440665,74.80008696946538,176.2383865692052,22.11337658037201,1.0,2.0,4.0,34.705662589208465,39.99480085256426,0.0
2012,1385,46.632704622523924,50.90014182025971,48.29985923034472,47.41572051671949,48.70649485048035,53.277624881435834,50.973129891960866,46.672880980340125,32.02854944179373,68.49410844049557,29.529958415278966,83.53375756501308,29.40798538657349,77.95883698716978,32.971107983830514,66.43587872056011,77.0026424216489,200.29818844174727,23.75612033523524,0.0,5.0,1.0,51.297553563426575,48.880294991211535,0.0
2012,1386,56.93746514826047,55.46801274752304,57.779306779826996,50.684785186504755,63.204651767338355,58.374214735918805,63.33369383815827,45.44953422397102,32.62841448370186,90.01181151968956,32.39104593841863,96.02397254417735,28.534741569804336,97.42100784124204,27.515513591387677,88.13220749516478,76.42752189109603,203.40315859795015,24.44018587914925,3.0,3.75,1.0,59.484266104948865,66.80258976769029,0.0
2012,1387,60.08166808281774,63.15657445520267,63.44710843536919,56.110546131587554,63.313469836219795,65.2260306283024,66.19737850102183,52.7414514554431,36.79764319218775,83.72116032212504,35.76146405193101,80.03656845522549,36.678294419469836,77.03048410107114,35.13834968927888,85.49702879269506,75.80243738492562,213.52064450001876,26.051325428929633,5.0,6.25,0.0,64.26996036328153,68.3982781510359,0.0
2012,1388,62.226320701400084,59.5853793286747,60.515406586632366,43.02319154349135,67.82747187011127,60.10847627271293,63.19821451818361,39.61563890502988,37.0196040905167,99.95411964015938,38.02221362215629,103.03395615856249,43.13487157037829,95.2355019339359,20.444439784958476,71.35139847366466,76.49077150830577,206.13278801285642,24.73322607540902,4.0,8.0,0.0,61.64014329494317,64.92527289031943,0.0
2012,1389,35.65483117992327,50.57398542406244,40.498086496927925,41.72554746207187,36.103653625246054,49.751956637840316,40.49615164498296,42.86293818183099,21.55083806789783,50.52335520820299,27.69845949442383,58.86810002170756,27.734168734036484,55.92322611865646,28.24264242642947,59.57856253648697,75.10429932280692,190.81857112139633,23.83733969289088,1.0,2.75,1.0,41.479310064697295,35.895749698423536,0.0
2012,1390,48.78784919528012,61.42803066217425,55.37011087224256,46.59393256488556,51.751026550914894,64.1685594723722,58.53319847444224,43.745784703052905,35.85481936883569,75.87464354323325,45.67382628628543,84.95280495659694,39.0021874247023,77.13870831163608,28.50428294184154,89.17263646462416,78.04807684947802,212.8977653365159,24.52805664721367,6.0,6.0,0.0,57.90876739533451,60.6379099042498,44.14234412226299
2012,1391,47.34499802013361,44.362762358162904,46.16120602141918,54.98243581819136,50.33190970417907,45.326967582773946,48.30120685545392,54.08910962717825,38.190225579846256,61.865373336652155,35.74550437409562,56.62324449932282,37.864921650455074,56.62372140958274,36.10532730458492,78.41733012742576,76.94116770200134,203.67673589131383,24.104854447746867,1.0,6.0,0.0,46.072580537036814,51.493397069341476,52.018915458706765
2012,1392,48.3621016603792,52.666679970670764,51.59046069830037,61.766725874922706,53.02129513076058,56.20561236365361,56.14421524253796,65.29781300166351,33.276474912599355,83.31232926996546,38.17560482971275,87.24612698750056,35.646150384546445,89.87386206950052,42.78397105001939,104.66755250006199,76.1970940768834,213.93519363293782,25.826908870746,5.0,4.5,0.0,47.43870935055255,64.07636354856942,0.0
2012,1393,64.98531562963893,63.88451276964226,67.13540096441085,49.63210401384869,68.5471465821123,67.7193630094948,71.41746226386539,50.516429416014184,44.7606174857489,80.2512294353272,40.091433511555095,86.41501719689398,42.56204781613163,84.81853932940984,33.899518186780895,75.23322075812837,77.41154638874211,206.0643727254711,24.214360039609574,8.0,6.25,0.0,69.4676625750804,73.58253806033116,0.0
2012,1394,33.483740834632655,40.566846184517,36.01169945982095,49.46517454000135,35.125295857625346,41.01116598860675,36.883538929870504,45.49798633907519,20.13082863854456,50.70482143509104,37.057568472896335,47.28551299181864,25.574734173347778,44.14395293271191,36.63925623110349,75.86650056717413,75.52347465084496,192.77797869369292,23.82009403464623,1.0,1.5,2.0,37.89585103118469,34.786978091035614,29.169202203243756
2012,1395,51.13431471269692,50.61608093327425,50.97316297052792,50.87680726050807,55.07657887007153,52.34580085092188,54.34227309261939,48.90449169084619,25.8159071496337,81.52266696367136,28.39805714996156,76.20702058153195,26.916156471744667,85.66244253729246,31.29044747921311,94.57895972447739,76.49310315527104,207.00505579788134,24.774646094514573,2.0,7.5,0.0,56.152652896065476,51.7043774878626,0.0
2012,1396,60.301215579847195,53.240223250887716,57.62872703722451,49.16807688432349,66.9996583243064,55.555126743736345,62.71074157487042,48.550982321487744,34.176807884932785,98.98540758241444,33.97363950363955,72.72579899528283,36.094949716946054,89.6910973499185,29.748037789927455,115.77594173168261,76.50870538337885,203.71236574294926,24.476259355868176,2.0,5.0,0.0,60.18986368581595,70.94893384533287,0.0
2012,1397,51.9011575473763,58.53200340365817,54.9826338705751,50.78109109065068,53.40974013675295,58.11200571555726,55.7181011969297,53.25268599941782,29.46431215789832,72.4982155809654,42.566560455218074,82.59520623256515,39.00507116095325,75.04879394485839,33.31307110285597,103.07310271211637,77.1356862816654,213.61244694959663,25.182129169815013,3.0,5.75,0.0,49.60457855473649,69.88497413228608,0.0
2012,1398,47.01395709078389,49.86197605340205,48.96293937791498,55.75412024815219,55.39122466657987,55.37934472021912,57.541699727274285,55.8876296359382,26.2175879107774,103.7136709174751,28.907113909359065,104.18959717004628,27.817696444368007,115.95882082624246,33.08083705044572,78.53523588028887,76.10925095687804,199.76282527480936,24.19975356215007,2.0,5.25,0.0,45.40156309392001,75.09768585769012,0.0
2012,1399,54.115516432918795,45.29615106478897,49.87327322368375,49.62705553221514,58.4917468225303,45.83296912064398,52.028228298228484,43.126122766487576,33.20699736006773,80.69583062267344,30.441731909836736,65.24445334595944,33.012108285693074,73.91647308631728,31.90324272784081,81.24947021090084,75.04236084411475,185.93624769573665,23.256729240013303,4.0,5.75,1.0,47.49540706930654,64.29024306350266,0.0
2012,1400,69.37045355996312,62.11434662921209,68.18263952182328,37.0647702199627,72.21870421401759,59.85308055189757,68.1922298418038,35.20154638314361,55.66536790628965,90.92269205728324,48.12640583961246,80.16052367586173,60.084516968540235,73.43053977431532,25.519730800898618,55.732537481681916,76.16626311541566,210.24159268227066,25.385113440479238,2.0,3.5,0.0,67.26216001666393,69.61550892071078,0.0
2012,1401,50.66583395912945,55.932852689744124,54.625559696674564,50.33892252512514,54.53701695588931,58.40183548877333,58.7668762905411,51.140843071635196,27.53106204362935,78.1859576537476,37.14932725825244,66.26246900557405,27.416276605273442,77.93558367920475,40.11771338816145,63.747252581366176,76.75406608180803,199.71034004805776,23.786252424332282,0.0,6.0,0.0,58.200805466201814,60.22888689685073,0.0
2012,1402,47.591849627625045,44.47458277271585,45.42257254527848,48.77041775223552,50.934767811952426,45.68038830853234,48.2643451990963,49.27253147552096,21.118200160660468,72.74948715898202,21.455474550927466,76.48325062360493,21.953324523003584,82.15872040248044,36.26659803567579,80.40729507264848,76.1647969051048,198.4718133769141,24.019277973643902,3.0,6.25,1.0,45.88287666255629,51.76885219781921,0.0
2012,1403,46.931893082641956,45.7541779337492,44.783443287138276,46.200580651206565,47.55611629473387,45.89034912815199,45.01344946101848,44.27298491821437,34.07674090839741,60.084604603727975,30.479307974603717,70.00002939035598,27.561867365294116,64.16482694528837,33.99091779524346,63.1903033966889,75.43319295740386,197.25251239215115,24.259560164588613,2.0,2.75,2.0,39.32036772785478,54.153655959256255,0.0
2012,1404,39.87857471672209,37.331556107348504,37.464693462507675,58.65528388893104,41.190590651776844,36.73128199462998,37.82999371327949,58.2546648074324,23.7219138410852,63.26797639103469,22.57051593410193,55.86807513168515,22.843863668903747,62.00456332982646,37.28026788676394,96.4581857038664,75.96702119055436,200.7413685427537,24.400964097108062,1.0,2.75,2.0,33.50450228649612,47.06246228213889,0.0
2012,1405,56.29089881981862,53.8614658119214,55.941117222344246,51.041288196362586,60.480931011660836,54.170374214744896,58.345431129743424,47.867008898256515,30.912056157609367,74.60924906449168,30.590368510394523,80.4186160472756,35.57570291656249,83.12024371078633,30.617736709970135,82.52451754217546,74.83042783985076,196.17086170554165,24.611979189142673,1.0,5.0,0.0,57.491654657404666,61.83572819456722,0.0
2012,1406,28.780098945497894,37.21885784643293,30.783249581123695,62.72851365480259,26.68806340114139,35.40436955245443,28.45766505696125,59.74185750430405,7.940640561094902,48.076549502665664,18.338578688721768,48.727640590364054,7.32337326226456,50.32627152392219,32.9332074061954,125.84562156886524,77.6393391760141,207.9513361390855,24.195147517523928,1.0,0.5,2.0,7.32337326226456,34.01549558516162,50.326271523922195
2012,1407,46.512349398760875,39.08546338110252,42.886720587934995,50.40438399242398,47.77576020560503,38.33210956354936,42.92703532971305,49.0668897323919,37.879592590193454,55.27982289001272,18.233275895258156,56.48934597382184,33.070618874580575,54.992414098550945,27.140249938349836,79.93550452037603,74.69692927128229,193.93805900872533,24.404386116289817,0.0,5.25,1.0,43.00213250344117,42.13548622321178,0.0
2012,1408,43.52236467390731,53.240829802286704,48.32627842471579,55.15554940142767,49.040515244690596,57.21904428638914,53.90902290940144,54.31402825762188,26.390751900920566,64.50606006130913,30.354345574501213,78.11128491927877,30.810672038795733,73.11775148610337,29.186108703320922,92.70360303366144,75.48675540871639,198.46230108735048,24.49164495568995,0.0,4.0,0.0,53.64684406277146,55.6656798014755,0.0
2012,1409,57.74571272647292,61.727891387811354,59.91690089880163,41.26085780728724,57.197683779428935,59.18486309826246,58.21310181681019,41.02943694183428,43.013309464221706,74.68137705071926,32.52597675669848,88.490058241152,41.43100404851117,77.53534500908783,31.06821648407183,54.76767169531293,79.12909165302781,226.68033960720132,25.532752699877904,2.0,3.25,0.0,44.5387397680584,77.53534500908783,72.54739362640231
2012,1410,42.38096850030954,39.91654721575121,39.7578622133596,52.954152277732355,44.46228680711629,40.30588382674102,40.95400387050267,50.01482600065879,25.457470990855587,72.38906091462327,30.30080276929809,55.21932273579462,29.72820781749888,58.20455375618771,30.681141774908983,81.08099555241436,74.68122956652027,192.99739711133586,24.29370238136912,0.0,2.5,1.0,42.209352980526525,34.432733710994164,0.0
2012,1411,42.38095430000012,54.32609598577223,46.78468168479831,43.48845540303283,44.16619429713043,53.89952678908624,47.67483201403639,43.545630726117736,23.771055546181604,61.030035982880236,38.85339690964599,85.72603546916108,28.970195062512346,69.38056324190426,29.863517371675595,77.41151441201403,75.75993553987253,194.3289904306309,23.85839784898673,3.0,4.25,1.0,44.34583812136826,51.22762577360292,0.0
2012,1412,48.986501788803025,54.59866458959016,52.21826191231004,51.411065322509025,52.52583256858879,59.06984350335494,57.207629297273236,50.2752890387936,29.17887647047998,71.46106186783078,39.92667247071266,113.66646686834457,29.539668308589903,99.93512479146108,26.475792077609245,87.21278744958175,77.42243326452929,204.09740392020433,23.93862542436861,1.0,4.25,0.0,44.43961747738568,70.87860705922716,0.0
2012,1413,43.09543289672828,37.62201800393916,38.58334471333148,51.21332951185436,44.06958343528941,36.243489275457684,38.214817261265864,49.413295246126324,26.774093362822825,56.327863551054286,19.572405008610442,50.14609387251708,25.08356826497659,54.91897802376673,30.114520035075092,81.46262937712955,77.04785978717949,203.62450656992928,24.08759716644539,1.0,3.5,4.0,38.788223658203194,36.80943371525121,0.0
2012,1414,46.41189164087342,45.43196182005689,46.20603016541891,50.37319185188175,49.95528956458187,44.69245537851477,47.689200245667976,49.37879665593475,30.030349139009367,71.60940837187219,33.30296974994363,62.930867021597564,33.81985416532274,60.388114642236204,34.221528638567065,77.29204084841955,74.97483237897545,197.36813782563857,24.717446125281786,2.0,4.5,0.0,45.11342298988647,56.204072874737335,0.0
2012,1415,37.74090018250405,47.80093941233329,40.54047292123331,52.82313836516456,39.1302547889251,49.59623569497408,42.465027968271514,53.15655411863928,22.500252413856344,52.96960019065284,35.161590145233255,90.86209163036061,23.59189949257248,57.889197325144075,21.38497933236947,75.55861569166018,75.38109564447343,195.4804589267228,24.186420138276482,2.0,3.5,1.0,41.36213298801865,44.55847417788295,0.0
2012,1416,55.22264746843293,59.02606841488008,59.871197282567636,46.707317935809336,57.28877222771908,60.12506469828668,61.96513968400594,46.29775809076068,28.449272759114137,77.35383798389783,33.50627308143453,97.49812643359576,26.98255505302487,99.79333527679964,38.61947547740152,63.482778128845574,76.13405144447087,211.23217974088305,25.544911214034713,3.0,4.5,2.0,56.341262779752576,71.73730347418203,0.0
2012,1417,56.14271553106553,59.59917230055042,59.686471001850364,67.9117240376838,61.610262023257356,63.22926519963717,64.9232650621826,70.96322561001529,35.62696058353647,78.86648702253687,39.71576525249353,71.48721167252039,37.26733425711115,77.64403592524951,39.08704704358696,144.30233727545254,77.2833251874573,209.20861920506462,24.593070315515316,1.0,5.0,0.0,66.05662577099413,63.52918379862004,0.0
2012,1418,44.86059509224713,49.629034270581236,46.81160018149426,46.99353315715501,46.816276101069434,49.429519541041316,47.85360423055285,46.09369453532642,35.39952828805941,60.3517481609008,26.990628949501783,65.92279925640045,30.707108246207195,61.29154225874348,37.97924971920626,60.92471689287125,75.90393701208734,197.881493684817,24.110079603828172,1.0,4.75,0.0,44.04443214288233,52.68226008571474,0.0
